trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,introduction.started,text.started,key_resp_2.started,introduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,letter_grid.started,row_cue.started,letter_grid.stopped,row_cue.stopped,trial.stopped,response_routine.started,response_routine.stopped,response.keys,response.rt,response.duration,Cued Row,Correct Row,Participant Response,Is Correct,participant,session,date,expName,psychopyVersion,frameRate,expStart,
64,0,64,0,399.7076960001141,,,,,,,,,399.69296240014955,399.7076960001141,400.2084424998611,400.2084424998611,400.70900289993733,400.6929132998921,400.69292910024524,405.69853200018406,"['k', 'n']","[1.0346676004119217, 1.763969300314784]","[0.08974799979478121, 0.07854979997500777]",1,RNJA,"['k', 'n']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
65,0,65,0,405.71441389992833,,,,,,,,,405.6998009001836,405.71441389992833,406.2149967998266,406.2149967998266,406.7155515998602,406.6997226001695,406.6997386999428,411.7047688001767,"['s', 'q']","[1.0945270000956953, 1.4631285998038948]","[0.08022579969838262, 0.09221170004457235]",0,SQYG,"['s', 'q']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
66,0,66,0,411.72097769984975,,,,,,,,,411.7057564002462,411.72097769984975,412.20501830009744,412.2218633000739,412.7052338998765,412.68961799982935,412.6896462999284,417.6950802002102,"['s', 'o']","[0.5952820000238717, 1.0802834001369774]","[0.0836545997299254, 0.06898339977487922]",0,SOEB,"['s', 'o']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
67,0,67,0,417.71098840003833,,,,,,,,,417.6963257002644,417.71098840003833,418.21129290014505,418.21129290014505,418.7115997001529,418.6963495002128,418.6963658002205,423.7012478001416,"['p', 'u']","[1.053504700306803, 1.443896499928087]","[0.08303530002012849, 0.05664900038391352]",2,AOXC,"['p', 'u']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
68,0,68,0,423.71747570019215,,,,,,,,,423.7020588000305,423.71747570019215,424.20137919997796,424.2183028999716,424.7023642002605,424.68623680016026,424.6862520999275,429.69138569990173,"['p', 'b']","[0.9094263003207743, 1.4029148002155125]","[0.07019389979541302, 0.05426950007677078]",2,PBCW,"['p', 'b']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
69,0,69,0,429.70779119990766,,,,,,,,,429.6925039002672,429.70779119990766,430.2087769000791,430.2087769000791,430.70886470004916,430.6926277000457,430.6926461001858,435.6980033,"['f', 't']","[0.7656433996744454, 0.9576837997883558]","[0.08065150026232004, 0.07518009981140494]",2,FTUQ,"['f', 't']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
70,0,70,0,435.714098200202,,,,,,,,,435.6997063998133,435.714098200202,436.2146498998627,436.2146498998627,436.71537909982726,436.69959039986134,436.69960639998317,441.7044016998261,"['s', 'd']","[2.2768748998641968, 2.495477399788797]","[0.09550070017576218, 0.08586739981546998]",0,VGBQ,"['s', 'd']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
71,0,71,0,441.72083539981395,,,,,,,,,441.7054062001407,441.72083539981395,442.2047546999529,442.22211050009355,442.7059773998335,442.68949329992756,442.6895138002001,447.69484200002626,"['e', 'd']","[0.8121235999278724, 0.988129900302738]","[0.07895120000466704, 0.07628030003979802]",0,UEMD,"['e', 'd']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
72,0,72,0,447.7104882001877,,,,,,,,,447.69599180016667,447.7104882001877,448.21111850021407,448.21111850021407,448.71187940007076,448.6960828001611,448.6961050000973,453.7014752998948,"['g', 'v']","[0.8028082000091672, 1.1205632002092898]","[0.08666829997673631, 0.07814549980685115]",1,GVCN,"['g', 'v']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
73,0,73,0,453.720448799897,,,,,,,,,453.7023650999181,453.720448799897,454.2179589001462,454.23443390009925,454.7182955001481,454.70252020005137,454.7025354998186,459.70743909990415,"['e', 'd']","[0.8338040998205543, 0.982466199900955]","[0.08168089995160699, 0.08489130018278956]",0,SUGW,"['e', 'd']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
74,0,74,0,459.7240046001971,,,,,,,,,459.7084328001365,459.7240046001971,460.20770880021155,460.2245559999719,460.70845990022644,460.6926270001568,460.69264360005036,465.6975573999807,"['p', 'y', 'i']","[1.003262700047344, 1.4181727999821305, 1.8022449002601206]","[0.07828360004350543, 0.08477890025824308, 0.06910010008141398]",0,PYKI,"['p', 'y', 'i']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
75,0,75,0,465.71404580026865,,,,,,,,,465.6986243999563,465.71404580026865,466.2142385998741,466.2142385998741,466.71531370002776,466.69942100020126,466.69943680008873,471.70425290009007,"['e', 'd']","[1.1242496999911964, 1.281276899855584]","[0.07493179989978671, 0.07848639972507954]",1,ECBE,"['e', 'd']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
76,0,76,0,471.7216540998779,,,,,,,,,471.70595919992775,471.7216540998779,472.20373940002173,472.23843989986926,472.70556179992855,472.6899051000364,472.68993350025266,477.6937739001587,"['u', 'c']","[0.735752500128001, 1.1662429003044963]","[0.06580450013279915, 0.06898419978097081]",0,UCKD,"['u', 'c']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
77,0,77,0,477.7095999000594,,,,,,,,,477.6946127000265,477.7095999000594,478.2110760998912,478.2110760998912,478.7117634001188,478.69612400000915,478.6961457999423,483.7015582001768,"['i', 'g']","[0.44358929991722107, 0.858873900026083]","[0.08905299985781312, 0.07237969990819693]",1,IGGY,"['i', 'g']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
78,0,78,0,483.71718310005963,,,,,,,,,483.7026535002515,483.71718310005963,484.2188605000265,484.2188605000265,,484.70329299988225,484.70332479989156,489.70667360024527,"['g', 'h']","[0.6800337000750005, 0.8465051003731787]","[0.07509340019896626, 0.07272870000451803]",0,GZHN,"['g', 'h']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
79,0,79,0,489.7230123998597,,,,,,,,,489.7082934998907,489.7230123998597,490.20726939989254,490.22375279990956,490.70796689996496,490.6923111001961,490.69232999999076,495.69767449982464,"['m', 'd']","[0.6731729996390641, 1.144332999829203]","[0.05201019998639822, 0.07584669999778271]",0,MDID,"['m', 'd']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
80,0,80,0,495.71354900021106,,,,,,,,,495.70013089990243,495.71354900021106,496.21368859987706,496.21368859987706,496.71495509985834,496.69830319983885,496.6983336000703,501.7037049001083,"['m', 'd']","[1.0392454001121223, 1.4357517999596894]","[0.06873559998348355, 0.06908380007371306]",2,ZDZW,"['m', 'd']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
81,0,81,0,501.7201757002622,,,,,,,,,501.705046699848,501.7201757002622,502.20354449981824,502.2202067002654,502.70442190021276,502.68812970025465,502.6881456999108,507.69476470025256,['v'],[1.2362693999893963],[0.09859229996800423],2,VRBK,['v'],False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
82,0,82,0,507.71080570016056,,,,,,,,,507.69630340021104,507.71080570016056,508.2101937001571,508.2101937001571,508.71236360026523,508.69482700014487,508.69484650017694,513.7005066000856,"['a', 'e']","[1.0085167000070214, 1.292310900054872]","[0.10632140003144741, 0.09165039984509349]",0,UXNN,"['a', 'e']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
83,0,83,0,513.7166022001766,,,,,,,,,513.7016871999949,513.7166022001766,514.2176406001672,514.2176406001672,514.718924799934,514.7019337001257,514.701955600176,519.7064999998547,"['w', 's', 'e']","[0.5452688001096249, 1.864593300037086, 2.0906724999658763]","[0.08607219997793436, 0.07538119982928038, 0.08616170007735491]",0,SEZN,"['w', 's', 'e']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
84,0,84,0,519.7231470001861,,,,,,,,,519.7075026999228,519.7231470001861,520.2064701998606,520.2239656001329,520.7080339998938,520.6913045002148,520.6913201999851,525.6978902001865,"['u', 'i']","[0.9168567000888288, 1.3422946999780834]","[0.08524940023198724, 0.07643850008025765]",2,HSCL,"['u', 'i']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
85,0,85,0,525.7135220998898,,,,,,,,,525.6991054001264,525.7135220998898,526.2132073999383,526.2132073999383,526.7141774999909,526.6979666999541,526.6979861999862,531.7036768002436,"['r', 'u']","[0.9712986000813544, 1.3540798001922667]","[0.08720589987933636, 0.0879790997132659]",1,RUHY,"['r', 'u']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
86,0,86,0,531.7213826002553,,,,,,,,,531.7058294001035,531.7213826002553,532.2033473001793,532.2368776998483,532.7043822002597,532.6878038998693,532.6878276998177,537.6943100998178,"['t', 'q']","[0.5990372002124786, 1.1518588000908494]","[0.07862819964066148, 0.0812389999628067]",1,TQYW,"['t', 'q']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
87,0,87,0,537.7107808999717,,,,,,,,,537.6967461998574,537.7107808999717,538.2101035001688,538.2101035001688,538.7111625000834,538.6949763000011,538.6950489999726,543.7011828999966,['s'],[1.7194542000070214],[0.07403639983385801],1,RBLP,['s'],False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
88,0,88,0,543.7198352999985,,,,,,,,,543.7037387001328,543.7198352999985,544.2164210998453,544.2340383999981,544.7171351001598,544.7014800999314,544.7015064000152,549.7071671001613,"['t', 'w']","[0.8395113996230066, 0.9709707996807992]","[0.07625130005180836, 0.08083410002291203]",2,TWOG,"['t', 'w']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
89,0,89,0,549.7245804998092,,,,,,,,,549.7091802000068,549.7245804998092,550.2068528998643,550.2399826999754,550.7070295000449,550.6910562999547,550.691100299824,555.6975183002651,"['b', 'y']","[1.3928429000079632, 1.8319040001370013]","[0.09071409981697798, 0.07183909974992275]",0,BKBY,"['b', 'y']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
90,0,90,0,555.7129847002216,,,,,,,,,555.6995982001536,555.7129847002216,556.2129640001804,556.2129640001804,556.713490600232,556.6975850998424,556.6976012000814,561.703089099843,"['q', 'a', 'v']","[0.6687278999015689, 0.9336347999051213, 1.7904456998221576]","[0.09962960006669164, 0.08258359972387552, 0.08501610020175576]",2,QAFN,"['q', 'a', 'v']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
91,0,91,0,561.7201343998313,,,,,,,,,561.7051254999824,561.7201343998313,562.2039093002677,562.220651099924,562.7034734999761,562.6882492001168,562.6882658000104,567.694106800016,"['q', 'k']","[0.7705433000810444, 1.1195589997805655]","[0.07817119965329766, 0.0864389999769628]",1,QKLN,"['q', 'k']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
92,0,92,0,567.7101912000217,,,,,,,,,567.6978123001754,567.7101912000217,568.2103392998688,568.2103392998688,568.7100999001414,568.6944277998991,568.6944566001184,573.7002313998528,"['q', 'e']","[0.5833668000996113, 0.947686200030148]","[0.09630159987136722, 0.08089770004153252]",0,QXXL,"['q', 'e']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
93,0,93,0,573.7157697002403,,,,,,,,,573.701050600037,573.7157697002403,574.2166686002165,574.2166686002165,574.7171324999072,574.700675399974,574.7006911998615,579.70586729981,"['i', 'e']","[1.2384707001037896, 1.3858511000871658]","[0.09477579966187477, 0.08018159959465265]",0,IIAG,"['i', 'e']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
94,0,94,0,579.7226511999033,,,,,,,,,579.7070566001348,579.7226511999033,580.2068365998566,580.2236116002314,580.7076862999238,580.6923158001155,580.6923589999788,585.6961815999821,"['f', 'r']","[0.7143520000390708, 0.8667603000067174]","[0.07913589989766479, 0.08304220018908381]",1,FRJV,"['f', 'r']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
95,0,95,0,585.7128588999622,,,,,,,,,585.6973453001119,585.7128588999622,586.2145342002623,586.2145342002623,586.7151628998108,586.6986348000355,586.6986619001254,591.7027902002446,"['f', 'e']","[1.4302618997171521, 1.549409399740398]","[0.0788964000530541, 0.0658678999170661]",2,FOMO,"['f', 'e']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
96,0,96,0,591.719364900142,,,,,,,,,591.7037106002681,591.719364900142,592.2026833002456,592.2195553998463,592.7037563002668,592.6880423999391,592.6880573998205,597.6925510000437,"['j', 'a']","[0.8156963000074029, 0.9578218995593488]","[0.08894009981304407, 0.08796010026708245]",1,JAGE,"['j', 'a']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
97,0,97,0,597.7086065001786,,,,,,,,,597.6937150000595,597.7086065001786,598.2092269998975,598.2092269998975,598.7103133001365,598.6956915999763,598.695725900121,603.6999897002243,"['e', 'q']","[1.8024265998974442, 2.106529699638486]","[0.06606919970363379, 0.09776200028136373]",2,BQFI,"['e', 'q']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
98,0,98,0,603.7163104000501,,,,,,,,,603.7016410999931,603.7163104000501,604.2163289999589,604.2163289999589,604.7167636998929,604.7006124001928,604.7006303998642,609.7067899000831,"['i', 'o']","[0.8070171000435948, 0.9722007000818849]","[0.08258790010586381, 0.08578559989109635]",1,IOJD,"['i', 'o']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
99,0,99,0,609.7219350002706,,,,,,,,,609.7083812998608,609.7219350002706,610.2056112000719,610.2228868999518,610.7074285000563,610.6913848002441,610.6914118002169,615.6971622998826,"['r', 'c']","[0.8847118997946382, 1.5913916998542845]","[0.07577090011909604, 0.07214479986578226]",1,GQCV,"['r', 'c']",False,063361,001,2024-11-20_13h51.02.591,PartialReportMethod,2024.1.5,None,2024-11-20 13h51.09.480090 +0530,
